chromosome	predicted	target	matched predicted	matched target	precision	recall	F1 score
chr1	874.0	949.0	412.0	419.0	0.47139588100686497	0.44151738672286617	0.45596769123896913
chr2	673.0	749.0	298.0	307.0	0.4427934621099554	0.4098798397863818	0.42570140968281556
chr3	531.0	672.0	277.0	284.0	0.5216572504708098	0.4226190476190476	0.46694445433716775
chr4	381.0	552.0	177.0	180.0	0.4645669291338583	0.32608695652173914	0.38319982680233816
chr5	441.0	586.0	214.0	219.0	0.4852607709750567	0.37372013651877134	0.4222485505646829
chr6	541.0	669.0	242.0	248.0	0.44731977818853974	0.37070254110612855	0.40542311511622403
chr7	425.0	509.0	189.0	193.0	0.4447058823529412	0.3791748526522593	0.4093342161076386
chr8	397.0	556.0	207.0	211.0	0.5214105793450882	0.37949640287769787	0.4392760699792315
chr9	359.0	398.0	165.0	172.0	0.4596100278551532	0.4321608040201005	0.44546296441633054
chr10	428.0	461.0	173.0	169.0	0.40420560747663553	0.3665943600867679	0.3844823618371306
chr11	524.0	556.0	252.0	256.0	0.48091603053435117	0.460431654676259	0.4704509655212648
chr12	485.0	524.0	225.0	229.0	0.4639175257731959	0.43702290076335876	0.4500687878059966
chr13	221.0	270.0	92.0	91.0	0.416289592760181	0.337037037037037	0.37249449400458273
chr14	313.0	342.0	154.0	157.0	0.49201277955271566	0.4590643274853801	0.4749678319205571
chr15	332.0	329.0	130.0	134.0	0.39156626506024095	0.4072948328267477	0.399275711109583
chr16	361.0	283.0	123.0	125.0	0.3407202216066482	0.4416961130742049	0.38469237120624517
chr17	387.0	393.0	180.0	182.0	0.46511627906976744	0.4631043256997455	0.46410812189213313
chr18	165.0	238.0	92.0	97.0	0.5575757575757576	0.40756302521008403	0.470911057755732
chr19	228.0	261.0	102.0	103.0	0.4473684210526316	0.3946360153256705	0.4193509759310262
chr20	235.0	271.0	117.0	115.0	0.4978723404255319	0.42435424354243545	0.4581829326431929
chr21	110.0	116.0	52.0	49.0	0.4727272727272727	0.4224137931034483	0.4461565400105061
chr22	173.0	171.0	83.0	79.0	0.4797687861271676	0.4619883040935672	0.47071069633883705
chrX	209.0	321.0	72.0	74.0	0.3444976076555024	0.23052959501557632	0.27621960702991344
average	382.30434782608694	442.4347826086956	175.1304347826087	177.95652173913044	0.45709891516677675	0.4021342824245773	0.42589698927183045
standard error	36.84319056271254	42.31613686383576	17.74526651217855	18.266957389133022	0.010826133412483058	0.011267358045266164	0.009640298299073466
overall	8793.0	10176.0	4028.0	4093.0	0.458091663823496	0.4022209119496855	0.4283420979032934
