chromosome	predicted	target	matched predicted	matched target	precision	recall	F1 score
chr1	536.0	949.0	380.0	382.0	0.7089552238805971	0.40252897787144365	0.5135026142079905
chr2	405.0	749.0	271.0	277.0	0.6691358024691358	0.369826435246996	0.47636785927326725
chr3	367.0	672.0	252.0	255.0	0.6866485013623979	0.3794642857142857	0.48880115924831424
chr4	274.0	552.0	176.0	177.0	0.6423357664233577	0.32065217391304346	0.4277651905252317
chr5	282.0	586.0	185.0	192.0	0.6560283687943262	0.32764505119453924	0.4370240043308685
chr6	351.0	669.0	246.0	254.0	0.7008547008547008	0.3796711509715994	0.49252743094967844
chr7	306.0	509.0	200.0	201.0	0.6535947712418301	0.3948919449901768	0.49232728742360965
chr8	252.0	556.0	171.0	175.0	0.6785714285714286	0.3147482014388489	0.43003103983445423
chr9	213.0	398.0	138.0	138.0	0.647887323943662	0.34673366834170855	0.4517184942716858
chr10	231.0	461.0	155.0	161.0	0.670995670995671	0.3492407809110629	0.4593818456270824
chr11	339.0	556.0	219.0	227.0	0.6460176991150443	0.40827338129496404	0.5003396790410484
chr12	304.0	524.0	185.0	188.0	0.6085526315789473	0.35877862595419846	0.4514186330244269
chr13	109.0	270.0	64.0	64.0	0.5871559633027523	0.23703703703703705	0.33773087071240104
chr14	184.0	342.0	124.0	127.0	0.6739130434782609	0.3713450292397661	0.4788372658720506
chr15	175.0	329.0	121.0	126.0	0.6914285714285714	0.3829787234042553	0.49292746407151744
chr16	171.0	283.0	105.0	107.0	0.6140350877192983	0.37809187279151946	0.4680079980004999
chr17	218.0	393.0	141.0	141.0	0.6467889908256881	0.35877862595419846	0.46153846153846156
chr18	114.0	238.0	74.0	80.0	0.6491228070175439	0.33613445378151263	0.44291485859643875
chr19	127.0	261.0	77.0	78.0	0.6062992125984252	0.2988505747126437	0.4003599640035997
chr20	148.0	271.0	103.0	102.0	0.6959459459459459	0.3763837638376384	0.488548908368016
chr21	59.0	116.0	37.0	36.0	0.6271186440677966	0.3103448275862069	0.4152119700748129
chr22	88.0	171.0	68.0	67.0	0.7727272727272727	0.391812865497076	0.5199726089933805
chrX	133.0	321.0	79.0	80.0	0.5939849624060151	0.24922118380062305	0.3511208644684574
average	234.17391304347825	442.4347826086956	155.2608695652174	158.04347826086956	0.6577434082934205	0.3497145058906671	0.45558158575901275
standard error	24.30160067061029	42.31613686383576	17.00897431005922	17.290070977031554	0.008866776216246996	0.009446545294871121	0.00978277381489959
overall	5386.0	10176.0	3571.0	3635.0	0.6630152246565169	0.35721305031446543	0.4642837227996277
