chromosome	predicted	target	matched predicted	matched target	precision	recall	F1 score
chr1	413.0	949.0	332.0	340.0	0.8038740920096852	0.3582718651211802	0.4956442321202754
chr2	337.0	749.0	266.0	275.0	0.7893175074183977	0.3671562082777036	0.5011835880359975
chr3	276.0	672.0	221.0	228.0	0.8007246376811594	0.3392857142857143	0.4766174801362089
chr4	208.0	552.0	168.0	169.0	0.8076923076923077	0.3061594202898551	0.444013511822845
chr5	234.0	586.0	186.0	193.0	0.7948717948717948	0.3293515358361775	0.4657299653602149
chr6	275.0	669.0	223.0	229.0	0.8109090909090909	0.3423019431988042	0.48139629151308905
chr7	217.0	509.0	186.0	187.0	0.8571428571428571	0.36738703339882123	0.5143250057300023
chr8	205.0	556.0	165.0	169.0	0.8048780487804879	0.3039568345323741	0.4412707204177711
chr9	169.0	398.0	125.0	129.0	0.7396449704142012	0.3241206030150754	0.450727453145309
chr10	192.0	461.0	154.0	156.0	0.8020833333333334	0.3383947939262473	0.4759772551661285
chr11	264.0	556.0	196.0	204.0	0.7424242424242424	0.3669064748201439	0.4911073990370443
chr12	230.0	524.0	172.0	172.0	0.7478260869565218	0.3282442748091603	0.45623342175066317
chr13	102.0	270.0	80.0	80.0	0.7843137254901961	0.2962962962962963	0.4301075268817204
chr14	144.0	342.0	112.0	114.0	0.7777777777777778	0.3333333333333333	0.4666666666666667
chr15	121.0	329.0	99.0	96.0	0.8181818181818182	0.2917933130699088	0.43017176997759526
chr16	127.0	283.0	97.0	98.0	0.7637795275590551	0.3462897526501767	0.4765270571722185
chr17	162.0	393.0	118.0	119.0	0.7283950617283951	0.30279898218829515	0.42777066959117777
chr18	94.0	238.0	74.0	77.0	0.7872340425531915	0.3235294117647059	0.45859154929577467
chr19	102.0	261.0	66.0	66.0	0.6470588235294118	0.25287356321839083	0.36363636363636365
chr20	109.0	271.0	89.0	90.0	0.8165137614678899	0.33210332103321033	0.47216245689528136
chr21	43.0	116.0	37.0	38.0	0.8604651162790697	0.3275862068965517	0.47451906851164355
chr22	69.0	171.0	54.0	54.0	0.782608695652174	0.3157894736842105	0.44999999999999996
chrX	101.0	321.0	80.0	82.0	0.7920792079207921	0.2554517133956386	0.386314115776456
average	182.34782608695653	442.4347826086956	143.47826086956522	146.30434782608697	0.7852085446858197	0.3238861769148685	0.457856242114802
standard error	18.98684885985781	42.31613686383576	15.307761027942863	15.823811893983097	0.009286059772542904	0.006449073443435655	0.007280953576465297
overall	4194.0	10176.0	3300.0	3365.0	0.7868383404864091	0.3306800314465409	0.4656598651265861
