chromosome	predicted	target	matched predicted	matched target	precision	recall	F1 score
chr1	330.0	671.0	197.0	201.0	0.5969696969696969	0.2995529061102832	0.39892805150188654
chr2	214.0	354.0	88.0	94.0	0.411214953271028	0.2655367231638418	0.3226964188187564
chr3	182.0	343.0	74.0	76.0	0.4065934065934066	0.22157434402332363	0.2868363339623604
chr4	119.0	214.0	29.0	31.0	0.24369747899159663	0.14485981308411214	0.18170793329964627
chr5	95.0	257.0	48.0	49.0	0.5052631578947369	0.19066147859922178	0.2768524512977458
chr6	215.0	347.0	68.0	70.0	0.31627906976744186	0.2017291066282421	0.24633856026496925
chr7	151.0	272.0	76.0	77.0	0.5033112582781457	0.28308823529411764	0.36236415988111087
chr8	92.0	207.0	43.0	45.0	0.4673913043478261	0.21739130434782608	0.29675638371290547
chr10	120.0	258.0	54.0	56.0	0.45	0.21705426356589147	0.2928529924462522
chr11	136.0	353.0	78.0	81.0	0.5735294117647058	0.22946175637393768	0.3277821011673152
chr12	120.0	242.0	57.0	58.0	0.475	0.2396694214876033	0.31858918762648164
chr13	161.0	64.0	13.0	14.0	0.08074534161490683	0.21875	0.11795204147764096
chr14	117.0	129.0	28.0	28.0	0.23931623931623933	0.21705426356589147	0.22764227642276422
chr15	86.0	189.0	48.0	49.0	0.5581395348837209	0.25925925925925924	0.3540569020021075
chr16	99.0	182.0	48.0	50.0	0.48484848484848486	0.27472527472527475	0.3507233669443227
chr17	101.0	276.0	66.0	67.0	0.6534653465346535	0.2427536231884058	0.35400072048993314
chr18	71.0	83.0	14.0	15.0	0.19718309859154928	0.18072289156626506	0.18859452177817693
chr19	71.0	230.0	56.0	57.0	0.7887323943661971	0.24782608695652175	0.3771489336562887
chr20	77.0	171.0	44.0	44.0	0.5714285714285714	0.2573099415204678	0.3548387096774193
chr21	28.0	59.0	18.0	18.0	0.6428571428571429	0.3050847457627119	0.4137931034482759
chr22	140.0	112.0	40.0	42.0	0.2857142857142857	0.375	0.32432432432432434
chrX	215.0	129.0	24.0	24.0	0.11162790697674418	0.18604651162790697	0.13953488372093023
average	133.63636363636363	233.72727272727272	55.04545454545455	56.63636363636363	0.43469582204595825	0.23977781594777756	0.2961051980873461
standard error	14.152011078010954	28.590948664450686	8.151295882082856	8.343944444573932	0.039187761104378264	0.010639934722690713	0.017411887627628495
overall	2940.0	5142.0	1211.0	1246.0	0.4119047619047619	0.24231816413846752	0.305131482653236
