chromosome	predicted	target	matched predicted	matched target	precision	recall	F1 score
chr1	8361.0	2204.0	1300.0	1257.0	0.15548379380456884	0.5703266787658802	0.24435182206294637
chr2	8016.0	1782.0	1036.0	992.0	0.12924151696606787	0.5566778900112234	0.20977944124243827
chr3	6971.0	1487.0	905.0	861.0	0.129823554726725	0.5790181573638198	0.21209303616908867
chr4	5863.0	1077.0	602.0	584.0	0.10267780999488317	0.542246982358403	0.17266116385984884
chr5	5980.0	1298.0	780.0	751.0	0.13043478260869565	0.5785824345146379	0.21287853734586856
chr6	5952.0	1433.0	843.0	820.0	0.14163306451612903	0.5722260990928123	0.22706477731796113
chr7	5227.0	1148.0	672.0	643.0	0.128563229385881	0.5601045296167247	0.20912507135654507
chr8	4820.0	1098.0	645.0	620.0	0.1338174273858921	0.5646630236794171	0.21636039506466737
chr9	3918.0	868.0	549.0	532.0	0.14012251148545177	0.6129032258064516	0.22809722176665465
chr10	4610.0	1048.0	624.0	601.0	0.13535791757049892	0.5734732824427481	0.2190201257854289
chr11	4896.0	1273.0	750.0	717.0	0.15318627450980393	0.5632364493322859	0.24086364228826507
chr12	4865.0	1205.0	743.0	714.0	0.1527235354573484	0.5925311203319502	0.24285241792889553
chr13	3035.0	569.0	308.0	298.0	0.1014827018121911	0.523725834797891	0.17002043194199773
chr14	3109.0	775.0	447.0	432.0	0.14377613380508203	0.5574193548387096	0.22859131595909593
chr15	3046.0	793.0	490.0	462.0	0.1608667104399212	0.5825977301387137	0.252118528451038
chr16	2748.0	712.0	382.0	369.0	0.13901018922852984	0.5182584269662921	0.2192199664695691
chr17	3300.0	1056.0	612.0	581.0	0.18545454545454546	0.5501893939393939	0.27740356034470653
chr18	2462.0	522.0	329.0	313.0	0.13363119415109667	0.5996168582375478	0.2185550075131799
chr19	2647.0	897.0	496.0	474.0	0.18738194182092935	0.5284280936454849	0.2766596649780241
chr20	2278.0	638.0	371.0	369.0	0.16286215978928886	0.5783699059561128	0.2541567651863954
chr21	1135.0	279.0	148.0	143.0	0.1303964757709251	0.5125448028673835	0.20790090227262684
chr22	1517.0	473.0	273.0	254.0	0.17996044825313118	0.5369978858350951	0.2695787904293348
chrX	5614.0	727.0	384.0	368.0	0.06840042750267189	0.5061898211829436	0.12051579450092104
average	4363.913043478261	1015.7391304347826	595.1739130434783	571.9565217391304	0.14027340636696778	0.5591446948574749	0.22303775566241293
standard error	410.0258013333614	92.72099372545567	55.88669551749567	53.83606642820346	0.005639885242666046	0.005896904261592587	0.007415490586410669
overall	100370.0	23362.0	13689.0	13155.0	0.13638537411577165	0.5630939131923637	0.21958555573132596
